"","State.County","Long.x","Lat.y","Alces alces","Antilocapra americana","Bassariscus astutus","Blarina brevicauda","Blarina carolinensis","Blarina hylophaga","Canis latrans","Canis lupus","Castor canadensis","Cervus canadensis","Chaetodipus hispidus","Condylura cristata","Corynorhinus rafinesquii","Corynorhinus townsendii","Cryptotis parva","Cynomys ludovicianus","Dasypus novemcinctus","Didelphis virginiana","Dipodomys ordii","Eptesicus fuscus","Erethizon dorsatum","Geomys bursarius","Glaucomys sabrinus","Glaucomys volans","Ictidomys tridecemlineatus","Lasionycteris noctivagans","Lasiurus borealis","Lasiurus cinereus","Lasiurus intermedius","Lasiurus seminolus","Lepus americanus","Lepus californicus","Lepus europaeus","Lepus townsendii","Lontra canadensis","Lynx canadensis","Lynx rufus","Marmota monax","Martes americana","Martes pennanti","Mephitis mephitis","Microtus breweri","Microtus chrotorrhinus","Microtus ochrogaster","Microtus pennsylvanicus","Microtus pinetorum","Mus musculus","Mustela erminea","Mustela frenata","Mustela nivalis","Myodes gapperi","Myotis austroriparius","Myotis grisescens","Myotis leibii","Myotis lucifugus","Myotis septentrionalis","Myotis sodalis","Napaeozapus insignis","Neotamias minimus","Neotoma floridana","Neotoma magister","Neovison vison","Nycticeius humeralis","Ochrotomys nuttalli","Odocoileus hemionus","Odocoileus virginianus","Ondatra zibethicus","Onychomys leucogaster","Oryzomys palustris","Parascalops breweri","Perimyotis subflavus","Perognathus flavescens","Peromyscus attwateri","Peromyscus gossypinus","Peromyscus leucopus","Peromyscus maniculatus","Phenacomys ungava","Poliocitellus franklinii","Procyon lotor","Rangifer tarandus","Rattus norvegicus","Reithrodontomys fulvescens","Reithrodontomys humulis","Reithrodontomys megalotis","Reithrodontomys montanus","Scalopus aquaticus","Sciurus carolinensis","Sciurus niger","Sigmodon hispidus","Sorex arcticus","Sorex cinereus","Sorex dispar","Sorex fumeus","Sorex haydeni","Sorex hoyi","Sorex longirostris","Sorex palustris","Spilogale putorius","Sylvilagus aquaticus","Sylvilagus floridanus","Sylvilagus obscurus","Sylvilagus palustris","Sylvilagus transitionalis","Synaptomys borealis","Synaptomys cooperi","Tadarida brasiliensis","Tamias striatus","Tamiasciurus hudsonicus","Taxidea taxus","Thomomys talpoides","Urocitellus richardsonii","Urocyon cinereoargenteus","Ursus americanus","Ursus arctos","Vulpes lagopus","Vulpes velox","Vulpes vulpes","Zapus hudsonius","Zapus princeps","Lat.y","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","X.x","Ctyname","Stname","Cases2017","Facility.Count","X.y","STATE","COUNTY","STATENAME","COUNTYNAME","POP_COU","AREA_COU","POP_URBAN","POPPCT_URBAN","AREA_URBAN","AREAPCT_URBAN","POPDEN_URBAN","POP_UA","POPPCT_UA","AREA_UA","AREAPCT_UA","POPDEN_UA","POP_UC","POPPCT_UC","AREA_UC","AREAPCT_UC","POPDEN_UC","POP_RURAL","POPPCT_RURAL","AREA_RURAL","AREAPCT_RURAL","POPDEN_RURAL","cnty_name","state_name","Percent.Pop.N.Park","County.Name","State.Name","Education"
"266","MadisonCounty,NewYork","-75.69362","43.03097","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.67647059","0","0","1.00000000","0","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","1.00000000","0.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.58823529","0.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","0.00000000","1.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","0.70588235","1.00000000","0.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.00000000","1.0000000","0.00000000","0.00000000","0.0000000","1.00000000","0.00000000","1.00000000","0.00000000","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","43.03097","74.79412","112.58824","29.26471","9381.118","268.2647","-111.7058824","379.9706","118.147059","-40.6176471","191.3824","-50.3529412","1064.2941","103.85294","65.76471","12.882353","294.7647","213.97059","288.0882","1886","MadisonCounty","NewYork","67","10","193","36","53","NewYork","MadisonCounty","73442","1696033233","30151","41.05","43722079","2.58","1786.1","286","0.39","987502","0.06","750.1","29865","40.66","42734577","2.52","1810.0","43291","58.95","1652311154","97.42","67.9","MadisonCounty","NewYork","29","MadisonCounty","NewYork",27
"267","MadisonCounty,Virginia","-78.27584","38.37865","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","1.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.33333333","0","0.00000000","0.0000000","1.00000000","0.00000000","0.76666667","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.00000000","1.0000000","1.0000000","1","0.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.03333333","0.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.23333333","1.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","1.0000000","0.0000000","0","1.00000000","1.0000000","1.00000000","0.00000000","0.0000000","0.13333333","0.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0.20000000","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.50000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","38.37865","119.76667","126.33333","35.33333","8149.933","295.5667","-58.1666667","353.7333","210.600000","11.0000000","221.7333","11.0000000","1095.0000","107.40000","72.76667","12.800000","309.1000","223.76667","307.0000","2921","MadisonCounty","Virginia","4","2","370","51","113","Virginia","MadisonCounty","13308","830565702","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"13308","100.00","830565702","100.00","41.5","MadisonCounty","Virginia","2","MadisonCounty","Virginia",26.9
"268","MahnomenCounty,Minnesota","-95.76242","47.36217","0.60000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","0.00000000","0","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","1.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","1.00000000","1.0000000","0.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.60000000","0.80000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","0.20000000","0","0.0000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0","0.0000000","0.2000000","0","0.00000000","1.0000000","1.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.80000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.4000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","47.36217","36.20000","125.80000","25.60000","12279.600","266.8000","-218.2000000","485.0000","183.800000","-133.0000000","183.8000","-133.0000000","615.4000","103.40000","13.20000","58.400000","277.6000","51.40000","277.6000","1380","MahnomenCounty","Minnesota","6","4","92","27","87","Minnesota","MahnomenCounty","5413","1444896195","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"5413","100.00","1444896195","100.00","9.7","MahnomenCounty","Minnesota","6","MahnomenCounty","Minnesota",12.1
"269","ManassasCounty,Virginia","-77.48850","38.74452","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","1.00000000","0","0","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","0.00000000","0.0000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.00000000","1.0000000","1.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","1.0000000","0.0000000","0","1.00000000","1.0000000","1.00000000","0.00000000","0.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","0.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","38.74452","129.00000","124.42857","34.35714","8473.071","309.4286","-49.3571429","358.7857","231.214286","16.6428571","236.0000","16.6428571","991.2143","97.64286","68.28571","10.357143","274.2857","213.92857","273.6429","2981","ManassasCounty","Virginia","6","1","430","51","683","Virginia","ManassasCounty","37821","25590863","37821","100.00","24818218","96.98","3946.9","37821","100.00","24818218","96.98","3946.9","0","0.00","0","0.00",NA,"0","0.00","772645","3.02","0.0","ManassasCounty","Virginia","27","ManassasCounty","Virginia",29.7
"270","ManitowocCounty,Wisconsin","-87.75649","44.18556","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","0.00000000","0","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","0.00000000","0.0000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.60000000","1.0000000","0.1000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.80000000","0.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.00000000","1.0000000","1.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","44.18556","68.30000","99.10000","25.10000","9886.000","260.2000","-126.0000000","386.2000","185.300000","-64.7000000","190.5000","-64.7000000","772.7000","90.50000","29.60000","30.800000","260.6000","108.10000","254.5000","3132","ManitowocCounty","Wisconsin","6","16","484","55","71","Wisconsin","ManitowocCounty","81442","1525716187","49792","61.14","68609208","4.50","1879.6","0","0.00","0","0.00",NA,"49792","61.14","68609208","4.50","1879.6","31650","38.86","1457106979","95.50","56.3","ManitowocCounty","Wisconsin","43","ManitowocCounty","Wisconsin",19.7
"271","MarathonCounty,Wisconsin","-89.84323","44.93739","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","0.00000000","0","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","1.0000000","1.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","1.00000000","1.0000000","0.2727273","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","0.45454545","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.27272727","1.0000000","1.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","44.93739","51.90909","120.63636","27.00000","11000.182","266.8182","-174.9090909","441.7273","172.636364","-99.5454545","185.2727","-99.5454545","826.0909","109.72727","23.00000","44.727273","316.0909","84.18182","308.9091","3133","MarathonCounty","Wisconsin","92","34","485","55","73","Wisconsin","MarathonCounty","134063","4001488029","76429","57.01","125140796","3.13","1581.8","74632","55.67","121387810","3.03","1592.4","1797","1.34","3752986","0.09","1240.1","57634","42.99","3876347233","96.87","38.5","MarathonCounty","Wisconsin","51","MarathonCounty","Wisconsin",24.5
"272","MarinetteCounty,Wisconsin","-87.86353","45.39149","0.30909091","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.27272727","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","0.00000000","0","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","1.0000000","1.00000000","0.89090909","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0.0000000","1.00000000","0.25454545","0.90909091","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.0000000","0.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0","0.0000000","0.69090909","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.00000000","1.0000000","0.34545455","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","1.00000000","0.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","45.39149","56.47273","123.36364","28.16364","10493.345","271.2909","-159.1636364","430.4545","176.345455","-85.3818182","186.1273","-85.3818182","784.3455","92.56364","26.76364","34.000000","268.1818","104.49091","266.5273","3134","MarinetteCounty","Wisconsin","116","15","486","55","75","Wisconsin","MarinetteCounty","41749","3624293202","15936","38.17","26428026","0.73","1561.8","0","0.00","0","0.00",NA,"15936","38.17","26428026","0.73","1561.8","25813","61.83","3597865176","99.27","18.6","MarinetteCounty","Wisconsin","17","MarinetteCounty","Wisconsin",14.8
"273","MarquetteCounty,Wisconsin","-89.28431","43.79958","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","0.84615385","0.0000000","0.00000000","0.23076923","0","0","0.00000000","0","1.00000000","0.00000000","0.00000000","0.07692308","1.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","0.00000000","1.0000000","1.00000000","0.00000000","0.07692308","1.00000000","0.00000000","0.53846154","1.00000000","0","0.00000000","1.00000000","1.0000000","0.2307692","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.92307692","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0","0.0000000","0.2307692","0","1.00000000","1.0000000","1.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.76923077","0.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","43.79958","71.46154","118.30769","27.15385","10749.385","282.0000","-147.5384615","429.5385","191.000000","-75.6153846","202.9231","-75.6153846","799.3846","100.69231","26.46154","38.769231","288.4615","91.07692","282.2308","3135","MarquetteCounty","Wisconsin","76","2","487","55","77","Wisconsin","MarquetteCounty","15404","1180003730","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"15404","100.00","1180003730","100.00","33.8","MarquetteCounty","Wisconsin","15","MarquetteCounty","Wisconsin",13.6
"274","MarshallCounty,Minnesota","-97.01215","48.33825","1.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.02702703","1.00000000","0.00000000","0","1.00000000","0.0000000","0.00000000","0.00000000","0","0","0.00000000","0","1.00000000","1.00000000","0.97297297","0.97297297","0.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","1.0000000","1.00000000","0.02702703","1.00000000","1.00000000","0.00000000","0.10810811","1.00000000","0","0.00000000","1.00000000","1.0000000","0.0000000","1","1.00000000","1.00000000","1.00000000","1.00000000","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.05405405","1.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","0.94594595","0.00000000","0.00000000","0.00000000","0.00000000","0","0.0000000","0.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0","0.0000000","0.0000000","0","0.00000000","1.0000000","1.00000000","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","1.00000000","0.48648649","0","1.00000000","0.00000000","0.00000000","0.00000000","0.08108108","0.10810811","0","1.0000000","1.00000000","1.0000000","0.02702703","0.9459459","1.00000000","1.0000000","0.8918919","0","0","1.00000000","1.0000000","0.00000000","48.33825","36.70270","122.70270","24.16216","12830.892","272.6486","-219.9459459","492.5946","190.594595","-140.1351351","190.5946","-140.1351351","489.4865","84.00000","11.91892","58.297297","221.3514","44.02703","221.3514","1381","MarshallCounty","Minnesota","4","3","93","27","89","Minnesota","MarshallCounty","9439","4597404993","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"9439","100.00","4597404993","100.00","5.3","MarshallCounty","Minnesota","8","MarshallCounty","Minnesota",20.1
"275","MartinCounty,Minnesota","-94.46944","43.69764","0.00000000","0.00000000","0","1.0000000","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0","0.00000000","0.0000000","0.00000000","0.00000000","0","0","0.00000000","0","1.00000000","0.00000000","1.00000000","0.00000000","0.00000000","1.0000000","1.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0","0.00000000","1.0000000","1.00000000","0.00000000","0.00000000","1.00000000","0.00000000","0.00000000","1.00000000","0","0.00000000","1.00000000","1.0000000","0.0000000","1","1.00000000","1.00000000","1.00000000","0.85714286","0","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","1.00000000","0.00000000","0.00000000","0","1.00000000","1.0000000","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0","0.0000000","1.00000000","1.00000000","0.00000000","1.00000000","1.00000000","0","0.00000000","0","0.0000000","1.0000000","0","1.00000000","1.0000000","1.00000000","0.00000000","0.7142857","1.00000000","0.00000000","0.00000000","1.00000000","1.00000000","0.00000000","0.57142857","1.00000000","0","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","1.00000000","0","1.0000000","1.00000000","1.0000000","0.00000000","0.0000000","1.00000000","1.0000000","0.0000000","0","0","1.00000000","1.0000000","0.00000000","43.69764","72.28571","117.00000","26.00000","11446.143","287.1429","-157.8571429","445.0000","211.571429","-84.1428571","211.5714","-84.1428571","743.5714","109.28571","17.57143","51.857143","309.4286","60.28571","309.4286","1382","MartinCounty","Minnesota","0","9","94","27","91","Minnesota","MartinCounty","20840","1844971122","9578","45.96","16673568","0.90","1487.8","0","0.00","0","0.00",NA,"9578","45.96","16673568","0.90","1487.8","11262","54.04","1828297554","99.10","16.0","MartinCounty","Minnesota","51","MartinCounty","Minnesota",20
