"","State.County","long","lat","Alces alces","Antilocapra americana","Bassariscus astutus","Blarina brevicauda","Blarina carolinensis","Blarina hylophaga","Canis latrans","Canis lupus","Castor canadensis","Cervus canadensis","Chaetodipus hispidus","Condylura cristata","Corynorhinus rafinesquii","Corynorhinus townsendii","Cryptotis parva","Cynomys ludovicianus","Dasypus novemcinctus","Didelphis virginiana","Dipodomys ordii","Eptesicus fuscus","Erethizon dorsatum","Geomys bursarius","Glaucomys sabrinus","Glaucomys volans","Ictidomys tridecemlineatus","Lasionycteris noctivagans","Lasiurus borealis","Lasiurus cinereus","Lasiurus intermedius","Lasiurus seminolus","Lepus americanus","Lepus californicus","Lepus europaeus","Lepus townsendii","Lontra canadensis","Lynx canadensis","Lynx rufus","Marmota monax","Martes americana","Martes pennanti","Mephitis mephitis","Microtus breweri","Microtus chrotorrhinus","Microtus ochrogaster","Microtus pennsylvanicus","Microtus pinetorum","Mus musculus","Mustela erminea","Mustela frenata","Mustela nivalis","Myodes gapperi","Myotis austroriparius","Myotis grisescens","Myotis leibii","Myotis lucifugus","Myotis septentrionalis","Myotis sodalis","Napaeozapus insignis","Neotamias minimus","Neotoma floridana","Neotoma magister","Neovison vison","Nycticeius humeralis","Ochrotomys nuttalli","Odocoileus hemionus","Odocoileus virginianus","Ondatra zibethicus","Onychomys leucogaster","Oryzomys palustris","Parascalops breweri","Perimyotis subflavus","Perognathus flavescens","Peromyscus attwateri","Peromyscus gossypinus","Peromyscus leucopus","Peromyscus maniculatus","Phenacomys ungava","Poliocitellus franklinii","Procyon lotor","Rangifer tarandus","Rattus norvegicus","Reithrodontomys fulvescens","Reithrodontomys humulis","Reithrodontomys megalotis","Reithrodontomys montanus","Scalopus aquaticus","Sciurus carolinensis","Sciurus niger","Sigmodon hispidus","Sorex arcticus","Sorex cinereus","Sorex dispar","Sorex fumeus","Sorex haydeni","Sorex hoyi","Sorex longirostris","Sorex palustris","Spilogale putorius","Sylvilagus aquaticus","Sylvilagus floridanus","Sylvilagus obscurus","Sylvilagus palustris","Sylvilagus transitionalis","Synaptomys borealis","Synaptomys cooperi","Tadarida brasiliensis","Tamias striatus","Tamiasciurus hudsonicus","Taxidea taxus","Thomomys talpoides","Urocitellus richardsonii","Urocyon cinereoargenteus","Ursus americanus","Ursus arctos","Vulpes lagopus","Vulpes velox","Vulpes vulpes","Zapus hudsonius","Zapus princeps","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Ctyname","Stname","Cases2017","Facility.Count","STATE","COUNTY","STATENAME","COUNTYNAME","POP_COU","AREA_COU","POP_URBAN","POPPCT_URBAN","AREA_URBAN","AREAPCT_URBAN","POPDEN_URBAN","POP_UA","POPPCT_UA","AREA_UA","AREAPCT_UA","POPDEN_UA","POP_UC","POPPCT_UC","AREA_UC","AREAPCT_UC","POPDEN_UC","POP_RURAL","POPPCT_RURAL","AREA_RURAL","AREAPCT_RURAL","POPDEN_RURAL","cnty_name","state_name","Value","County.Name","State.Name","Education"
"11","AlleghenyCounty,Pennsylvania","-79.86359","40.40203","1","1.0000000","1.0000000","1.0000000","1.0000000","0.7857143","1.0000000","0.60714286","0.39285714","0.46428571","0.57142857","0.92857143","0.14285714","0.39285714","0.10714286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.035714286","0.035714286","0.000000000","0.035714286","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.25000000","0.00000000","0.00000000","0.57142857","0.32142857","0.39285714","0.50000000","0.42857143","0.82142857","0.71428571","1.00000000","1.00000000","0.78571429","1.00000000","0.96428571","1.00000000","0.85714286","1.00000000","1.00000000","1.00000000","0.96428571","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.89285714","1.00000000","0.82142857","0.50000000","0.39285714","0.50000000","0.07142857","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","100.71429","125.25000","33.50000","8717.536","287.0357","-81.07143","368.1071","189.071429","-16.428571","209.2857","-16.4285714","996.3214","103.28571","60.85714","16.607143","302.0714","199.10714","295.2143","199.10714","AlleghenyCounty","Pennsylvania","432","276","42","3","Pennsylvania","AlleghenyCounty","1223348","1890884266","1192932","97.51","1361943108","72.03","2268.6","1192932","97.51","1361943108","72.03","2268.6","0","0.00","0","0.00",NA,"30416","2.49","528941158","27.97","148.9","AlleghenyCounty","Pennsylvania","46","AlleghenyCounty","Pennsylvania","40.0%"
"12","AmeliaCounty,Virginia","-77.91212","37.36771","1","1.0000000","1.0000000","1.0000000","0.6511628","1.0000000","1.0000000","1.00000000","0.60465116","0.74418605","0.58139535","0.83720930","0.58139535","0.16279070","0.16279070","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.162790698","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.48837209","0.04651163","0.39534884","0.06976744","0.67441860","1.00000000","0.74418605","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.86046512","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.65116279","1.00000000","0.76744186","0.046511628","135.72093","132.25581","37.11628","7957.581","310.8140","-40.97674","351.7907","234.488372","36.279070","236.6047","30.0000000","1090.2326","106.95349","78.39535","9.930233","302.7674","250.39535","302.4651","250.51163","AmeliaCounty","Virginia","2","4","51","7","Virginia","AmeliaCounty","12690","920142596","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"12690","100.00","920142596","100.00","35.7","AmeliaCounty","Virginia","0","AmeliaCounty","Virginia","14.5%"
"13","AmherstCounty,Virginia","-79.13242","37.58950","1","1.0000000","1.0000000","0.8800000","1.0000000","1.0000000","0.9200000","0.96000000","0.44000000","0.56000000","0.56000000","0.64000000","0.52000000","0.24000000","0.00000000","0.20000000","0.16000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.080000000","0.000000000","0.24000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.06000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.48000000","0.24000000","0.76000000","0.80000000","1.00000000","0.80000000","1.00000000","1.00000000","0.92000000","1.00000000","1.00000000","1.00000000","1.00000000","0.92000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.88000000","1.00000000","1.00000000","1.000000000","125.56000","129.34000","36.82000","7921.880","298.4800","-47.74000","346.2200","200.600000","20.420000","225.5400","20.4200000","1100.2000","108.38000","77.18000","10.500000","300.2200","240.04000","289.9600","240.04000","AmherstCounty","Virginia","4","8","51","9","Virginia","AmherstCounty","32353","1227484444","11756","36.34","38762867","3.16","785.5","11756","36.34","38762867","3.16","785.5","0","0.00","0","0.00",NA,"20597","63.66","1188721577","96.84","44.9","AmherstCounty","Virginia","4","AmherstCounty","Virginia","19.9%"
"14","AndroscogginCounty,Maine","-70.14818","44.14062","1","1.0000000","1.0000000","0.9705882","1.0000000","1.0000000","0.9411765","0.35294118","0.14705882","0.14705882","0.14705882","0.14705882","0.05882353","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.058823529","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.02941176","0.14705882","0.05882353","0.35294118","0.88235294","0.26470588","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.91176471","0.76470588","0.52941176","0.79411765","0.38235294","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","69.58824","113.29412","28.35294","9541.118","263.7353","-128.00000","391.7353","25.117647","133.617647","189.7059","-57.6470588","1141.8529","120.97059","80.55882","11.558824","328.0882","253.14706","261.9118","279.61765","AndroscogginCounty","Maine","96","39","23","1","Maine","AndroscogginCounty","107702","1211926439","60995","56.63","94091093","7.76","1679.0","59315","55.07","91296935","7.53","1682.7","1680","1.56","2794158","0.23","1557.2","46707","43.37","1117835346","92.24","108.2","AndroscogginCounty","Maine","7","AndroscogginCounty","Maine","22.1%"
"15","AnneArundelCounty,Maryland","-76.68173","38.99144","1","1.0000000","1.0000000","1.0000000","1.0000000","0.6571429","0.8571429","0.77142857","0.88571429","0.48571429","0.48571429","0.51428571","0.51428571","0.00000000","0.14285714","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.14285714","0.68571429","0.22857143","0.28571429","0.28571429","0.00000000","0.31428571","0.40000000","0.57142857","0.54285714","0.97142857","0.97142857","1.00000000","1.00000000","0.88571429","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.60000000","0.28571429","0.28571429","0.00000000","0.00000000","0.00000000","0.000000000","129.71429","114.37143","32.34286","8472.971","307.0000","-42.54286","349.5429","233.342857","18.371429","237.1143","18.3714286","1076.4857","108.05714","72.57143","11.828571","304.1143","236.74286","303.7714","236.74286","AnneArundelCounty","Maryland","126","75","24","3","Maryland","AnneArundelCounty","537656","1074590684","509138","94.70","615690383","57.30","2141.8","497677","92.56","586824212","54.61","2196.5","11461","2.13","28866171","2.69","1028.3","28518","5.30","458900301","42.70","161.0","AnneArundelCounty","Maryland","35","AnneArundelCounty","Maryland","40.1%"
"16","AnokaCounty,Minnesota","-93.26808","45.19383","1","1.0000000","1.0000000","1.0000000","0.7142857","0.7142857","1.0000000","0.85714286","0.85714286","0.85714286","0.85714286","0.57142857","0.00000000","0.28571429","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.071428571","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.14285714","0.14285714","0.00000000","0.00000000","0.07142857","0.57142857","0.28571429","0.92857143","0.92857143","0.85714286","1.00000000","1.00000000","0.85714286","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.78571429","0.85714286","0.50000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.142857143","67.57143","115.21429","25.14286","11565.571","284.8571","-167.00000","451.8571","208.142857","-91.071429","208.1429","-91.0714286","752.7143","111.85714","20.85714","50.214286","313.7143","69.00000","313.7143","69.00000","AnokaCounty","Minnesota","173","31","27","3","Minnesota","AnokaCounty","330844","1095590050","286178","86.50","399672522","36.48","1854.5","279966","84.62","387069663","35.33","1873.3","6212","1.88","12602859","1.15","1276.6","44666","13.50","695917528","63.52","166.2","AnokaCounty","Minnesota","78","AnokaCounty","Minnesota","28.7%"
"17","AppomattoxCounty,Virginia","-78.80921","37.37000","1","1.0000000","1.0000000","1.0000000","1.0000000","1.0000000","1.0000000","1.00000000","0.53333333","0.66666667","0.90000000","0.93333333","0.66666667","0.10000000","0.06666667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.133333333","0.000000000","0.06666667","0.16666667","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.20000000","0.00000000","0.23333333","0.13333333","0.66666667","1.00000000","0.70000000","0.93333333","1.00000000","1.00000000","0.96666667","0.90000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.90000000","1.00000000","0.66666667","0.866666667","132.40000","132.03333","37.00000","8003.600","306.9333","-44.70000","351.6333","220.833333","25.966667","233.5333","25.9666667","1099.1000","108.40000","81.00000","10.066667","299.7667","245.43333","293.1667","245.43333","AppomattoxCounty","Virginia","0","2","51","11","Virginia","AppomattoxCounty","14973","863744566","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"14973","100.00","863744566","100.00","44.9","AppomattoxCounty","Virginia","3","AppomattoxCounty","Virginia","20.6%"
"18","ArlingtonCounty,Virginia","-77.09999","38.87944","1","1.0000000","1.0000000","1.0000000","1.0000000","0.0000000","1.0000000","0.45454545","1.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.45454545","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.45454545","0.00000000","0.54545455","0.54545455","0.00000000","0.00000000","0.45454545","0.45454545","1.00000000","0.45454545","1.00000000","1.00000000","1.00000000","1.00000000","0.54545455","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.00000000","0.54545455","0.00000000","0.00000000","0.00000000","0.000000000","129.63636","116.27273","32.63636","8525.636","307.3636","-45.18182","352.5455","237.545455","16.909091","237.5455","16.9090909","1029.1818","103.54545","70.45455","11.363636","292.0909","223.45455","292.0909","223.45455","ArlingtonCounty","Virginia","1","16","51","13","Virginia","ArlingtonCounty","207627","67273573","207627","100.00","67273573","100.00","7993.5","207627","100.00","67273573","100.00","7993.5","0","0.00","0","0.00",NA,"0","0.00","0","0.00",NA,"ArlingtonCounty","Virginia","90","ArlingtonCounty","Virginia","74.1%"
"19","ArmstrongCounty,Pennsylvania","-79.49713","40.89092","1","1.0000000","1.0000000","1.0000000","1.0000000","1.0000000","0.9464286","0.71428571","0.82142857","0.89285714","0.10714286","0.28571429","0.75000000","0.01785714","0.01785714","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.142857143","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.58928571","0.01785714","0.01785714","0.58928571","0.10714286","0.03571429","0.71428571","0.80357143","0.89285714","0.98214286","0.98214286","0.89285714","1.00000000","0.92857143","1.00000000","1.00000000","0.89285714","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.96428571","1.00000000","0.33928571","0.30357143","0.28571429","0.21428571","0.19642857","0.21428571","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","88.44643","125.46429","32.96429","8853.232","278.1071","-95.87500","373.9821","177.964286","-31.196429","197.8393","-31.1964286","1078.7321","114.05357","63.64286","17.053571","328.3571","212.37500","326.4643","212.37500","ArmstrongCounty","Pennsylvania","215","15","42","5","Pennsylvania","ArmstrongCounty","68941","1691787010","22415","32.51","29141087","1.72","1992.2","8343","12.10","9064845","0.54","2383.7","14072","20.41","20076242","1.19","1815.4","46526","67.49","1662645923","98.28","72.5","ArmstrongCounty","Pennsylvania","20","ArmstrongCounty","Pennsylvania","15.2%"
"20","AroostookCounty,Maine","-68.52697","46.39648","1","1.0000000","1.0000000","0.9375000","0.9375000","0.8750000","0.7187500","0.43750000","0.43750000","0.15625000","0.43750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.00000000","0.00000000","0.000000000","0.00000000","0.03125000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.00000000","0.00000000","0.12500000","0.12500000","0.09375000","0.12500000","0.18750000","0.25000000","0.37500000","0.37500000","0.43750000","0.43750000","0.62500000","0.59375000","0.62500000","0.78125000","0.81250000","0.81250000","0.75000000","0.93750000","1.00000000","0.93750000","1.00000000","0.93750000","0.84375000","0.87500000","0.84375000","0.81250000","0.75000000","0.62500000","0.62500000","0.62500000","0.62500000","0.62500000","0.62500000","0.59375000","0.28125000","0.28125000","0.21875000","0.28125000","0.12500000","0.18750000","0.18750000","0.03125000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.12500000","0.18750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","37.71875","118.50000","27.31250","10462.656","246.8125","-178.68750","425.5000","91.968750","-71.968750","168.1562","-103.6250000","1014.0938","107.50000","63.84375","15.187500","299.3125","204.25000","286.4062","225.53125","AroostookCounty","Maine","8","54","23","3","Maine","AroostookCounty","71870","17278664655","14183","19.73","24894049","0.14","1475.6","0","0.00","0","0.00",NA,"14183","19.73","24894049","0.14","1475.6","57687","80.27","17253770606","99.86","8.7","AroostookCounty","Maine","9","AroostookCounty","Maine","18.5%"
"21","AshlandCounty,Wisconsin","-90.65989","46.24236","1","1.0000000","1.0000000","1.0000000","0.7692308","1.0000000","0.9230769","0.76923077","0.23076923","0.15384615","0.07692308","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.0000000","0.00000000","0.00000000","0.00000000","0","0","0","0.00000000","0.15384615","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.000000000","0.000000000","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0","0","0","0","0","0","0","0.00000000","0.0000000","0.0000000","0.00000000","0.30769231","0.00000000","0.00000000","0.00000000","0.30769231","0.76923077","0.76923077","0.92307692","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","1.00000000","0.76923077","0.84615385","0.23076923","0.23076923","0.15384615","0.23076923","0.23076923","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.23076923","0.00000000","0.46153846","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.000000000","41.84615","120.15385","26.53846","10978.231","256.6154","-186.53846","443.1538","164.461538","-109.076923","175.2308","-109.0769231","832.7692","109.07692","23.46154","41.384615","313.3846","96.69231","308.9231","96.69231","AshlandCounty","Wisconsin","6","8","55","3","Wisconsin","AshlandCounty","16157","2706628242","7293","45.14","11230636","0.41","1681.9","0","0.00","0","0.00",NA,"7293","45.14","11230636","0.41","1681.9","8864","54.86","2695397606","99.59","8.5","AshlandCounty","Wisconsin","28","AshlandCounty","Wisconsin","21.7%"
